0.0,9.0,0.5,0.5
3.0,10.0,0.16666666666666666,0.8
7.0,7.0,5.0,1.08
0.0,3.0,0.0,0.0
3.0,10.0,3.5,3.3846153846153837
4.0,6.0,0.5,0.8076923076923075
2.0,10.0,1.6666666666666665,2.6923076923076916
10.0,8.0,0.16666666666666666,0.6323529411764708
0.0,0.0,0.1111111111111111,0.1111111111111111
3.0,0.0,1.0,0.4999999999999999
3.0,8.0,0.0,2.6666666666666665
10.0,4.0,1.3333333333333333,0.4770642201834862
6.0,0.0,1.0,0.40983606557377045
5.0,7.0,1.5,1.4390243902439026
9.0,8.0,1.5,1.0769230769230769
9.0,10.0,0.8,1.037735849056604
3.0,7.0,0.6666666666666666,0.8333333333333333
9.0,4.0,4.5,0.6352941176470586
8.0,3.0,0.5555555555555556,0.4758620689655172
0.0,6.0,2.0,2.0
8.0,7.0,0.0,0.56
0.0,9.0,4.5,4.5
0.0,1.0,0.30000000000000004,0.30000000000000004
5.0,9.0,1.2000000000000002,1.4999999999999998
9.0,7.0,2.5,1.0618556701030932
1.0,3.0,0.0,3.0
2.0,6.0,6.0,3.5999999999999996
10.0,3.0,1.0,0.613259668508287
2.0,5.0,0.0,2.5
3.0,2.0,2.5,1.2307692307692306
0.0,6.0,0.0,0.0
10.0,4.0,0.6666666666666666,0.47058823529411775
5.0,0.0,1.3333333333333333,0.3529411764705882
6.0,8.0,1.4285714285714284,1.3882352941176472
0.0,3.0,0.0,0.0
9.0,10.0,0.5714285714285714,0.9076923076923078
0.0,4.0,0.4444444444444444,0.4444444444444444
8.0,10.0,1.2857142857142856,1.2654867256637168
6.0,3.0,1.0,0.75
4.0,2.0,0.1,0.15517241379310345
10.0,0.0,0.5,0.24999999999999997
4.0,6.0,1.8,1.6829268292682924
1.0,7.0,0.0,7.0
9.0,5.0,1.0,0.7777777777777779
10.0,10.0,1.0,1.0
6.0,9.0,6.0,1.6216216216216222
4.0,4.0,0.8888888888888888,0.9072164948453608
3.0,8.0,0.0,2.6666666666666665
7.0,1.0,3.0,0.19999999999999996
3.0,0.0,0.7000000000000001,0.6422018348623854
2.0,3.0,0.2222222222222222,0.2823529411764706
3.0,4.0,0.6666666666666666,0.8
3.0,5.0,0.0,1.6666666666666665
10.0,5.0,1.5,0.6379310344827587
4.0,0.0,0.375,0.29999999999999993
3.0,2.0,1.6666666666666665,1.1666666666666663
3.0,9.0,2.5,2.846153846153845
9.0,1.0,1.5,0.17647058823529405
1.0,7.0,0.8571428571428571,0.9800000000000001
5.0,6.0,1.3333333333333333,1.2352941176470589
5.0,8.0,0.0,0.32
7.0,8.0,0.125,0.5663716814159292
5.0,8.0,0.6000000000000001,0.7999999999999999
5.0,6.0,1.2000000000000002,1.2000000000000002
8.0,4.0,0.0,0.4705882352941177
6.0,3.0,2.0,0.8
7.0,1.0,0.8333333333333333,0.4352941176470588
7.0,8.0,0.5555555555555556,0.776923076923077
6.0,5.0,1.125,1.02
6.0,3.0,1.0,0.6
5.0,8.0,5.0,1.7307692307692302
9.0,2.0,2.0,0.6415094339622642
1.0,1.0,2.25,2.176470588235294
8.0,7.0,0.6666666666666666,0.7586206896551724
5.0,10.0,1.5,1.8048780487804879
9.0,8.0,6.0,0.9512195121951218
10.0,3.0,0.0,0.30000000000000004
1.0,8.0,4.5,5.2
2.0,5.0,0.0,1.2499999999999998
5.0,3.0,0.8,0.7000000000000001
3.0,5.0,0.2,0.5882352941176472
3.0,4.0,1.0,1.1199999999999999
9.0,3.0,0.6666666666666666,0.43589743589743596
0.0,8.0,0.0,0.0
5.0,5.0,0.42857142857142855,0.6216216216216216
6.0,0.0,0.375,0.24000000000000005
2.0,5.0,1.4285714285714284,1.5094339622641508
0.0,4.0,2.5,2.5
10.0,5.0,2.333333333333333,0.6513761467889909
7.0,8.0,3.0,1.283018867924528
8.0,3.0,0.0,0.3529411764705882
9.0,1.0,0.7777777777777777,0.44444444444444453
4.0,4.0,0.6666666666666666,0.7692307692307689
8.0,1.0,0.1111111111111111,0.11724137931034483
4.0,1.0,0.75,0.4999999999999998
9.0,1.0,0.375,0.22758620689655176
4.0,3.0,1.5,1.1249999999999998
0.0,2.0,1.1666666666666665,1.1666666666666665
7.0,0.0,0.875,0.49557522123893794
8.0,10.0,0.5,0.7926829268292682
4.0,0.0,0.7777777777777777,0.6494845360824743
3.0,9.0,0.375,0.6986301369863015
4.0,0.0,0.0,-0.0
7.0,6.0,4.5,1.132075471698113
3.0,9.0,0.0,0.6
4.0,3.0,0.0,0.75
1.0,8.0,0.0,8.0
10.0,7.0,1.5,0.9117647058823529
0.0,5.0,2.6666666666666665,2.6666666666666665
2.0,4.0,7.0,2.9999999999999996
7.0,5.0,1.0,0.8571428571428572
6.0,2.0,1.0,0.8235294117647058
9.0,7.0,6.0,0.841463414634146
3.0,0.0,9.0,0.9000000000000002
8.0,0.0,0.6000000000000001,0.36585365853658536
3.0,2.0,2.0,1.333333333333333
8.0,5.0,0.5,0.5800000000000001
2.0,3.0,1.1111111111111112,1.1294117647058821
4.0,2.0,1.0,0.6
9.0,9.0,0.2857142857142857,0.730769230769231
7.0,10.0,9.0,1.5799999999999998
1.0,8.0,1.4285714285714284,1.5600000000000003
9.0,4.0,0.4,0.41988950276243087
1.0,0.0,1.25,1.2307692307692308
8.0,5.0,3.333333333333333,0.958904109589041
3.0,0.0,0.8888888888888888,0.7999999999999999
2.0,8.0,1.4285714285714284,1.6226415094339617
5.0,10.0,0.7000000000000001,0.96
9.0,8.0,0.8333333333333333,0.8717948717948717
2.0,4.0,1.0,1.137931034482759
4.0,10.0,0.30000000000000004,0.603448275862069
10.0,10.0,0.16666666666666666,0.7794117647058826
8.0,1.0,1.0,0.44000000000000006
4.0,6.0,2.0,1.7499999999999996
4.0,6.0,0.3333333333333333,1.08
9.0,6.0,5.0,0.8705882352941173
4.0,2.0,2.5,1.4999999999999991
3.0,10.0,0.5714285714285714,0.9999999999999999
10.0,8.0,0.8,0.7999999999999998
10.0,3.0,9.0,0.38613861386138615
0.0,0.0,1.4285714285714284,1.4285714285714284
9.0,5.0,1.0,0.7777777777777779
10.0,3.0,7.0,0.36633663366336633
1.0,4.0,1.125,1.1692307692307693
0.0,7.0,1.1111111111111112,1.1111111111111112
6.0,2.0,1.5,0.45
10.0,7.0,0.0,0.6422018348623852
9.0,2.0,0.0,0.21951219512195116
2.0,7.0,0.0,3.5
8.0,10.0,0.5,0.9800000000000001
7.0,6.0,2.0,0.9433962264150941
3.0,1.0,1.6,1.2647058823529411
8.0,4.0,1.5,0.5588235294117648
8.0,2.0,1.0,0.46067415730337086
8.0,10.0,2.0,1.2941176470588236
6.0,7.0,0.6000000000000001,0.9344262295081968
6.0,3.0,2.25,1.0384615384615385
4.0,2.0,0.6000000000000001,0.5862068965517242
6.0,2.0,1.5,0.45
6.0,2.0,0.3333333333333333,0.3333333333333333
6.0,8.0,1.0,1.3
4.0,6.0,0.0,0.7499999999999999
3.0,4.0,0.0,1.3333333333333333
0.0,5.0,0.0,0.0
0.0,5.0,3.0,3.0
8.0,2.0,1.4285714285714284,0.7610619469026547
0.0,0.0,0.5714285714285714,0.5714285714285714
7.0,4.0,1.2000000000000002,0.7837837837837837
0.0,7.0,0.7000000000000001,0.7000000000000001
5.0,5.0,1.5,1.0689655172413794
5.0,8.0,0.4444444444444444,0.7169811320754715
7.0,4.0,0.0,0.5714285714285714
7.0,5.0,0.5,0.6235294117647058
4.0,4.0,0.2,0.3103448275862069
2.0,3.0,0.6666666666666666,0.7500000000000002
10.0,9.0,0.2,0.7599999999999999
4.0,8.0,0.3333333333333333,0.8461538461538458
6.0,1.0,0.7142857142857142,0.4823529411764706
10.0,2.0,0.4444444444444444,0.30939226519337
7.0,5.0,7.0,0.84
7.0,9.0,1.0,1.2413793103448274
3.0,0.0,1.0,0.8999999999999999
4.0,6.0,0.75,1.1249999999999998
2.0,7.0,0.75,1.2999999999999998
4.0,6.0,2.5,1.9999999999999996
4.0,3.0,0.5,0.5769230769230768
7.0,8.0,3.0,1.4310344827586206
10.0,10.0,4.0,1.0297029702970297
5.0,5.0,1.125,1.0898876404494382
5.0,0.0,0.4,0.31999999999999995
10.0,5.0,2.0,0.5576923076923076
2.0,8.0,0.2857142857142857,0.5660377358490565
1.0,7.0,0.0,0.08536585365853656
9.0,1.0,6.0,0.18292682926829268
2.0,6.0,9.0,4.199999999999999
4.0,2.0,0.5555555555555556,0.5463917525773195
10.0,6.0,0.0,0.44117647058823534
1.0,7.0,0.0,0.26923076923076916
1.0,10.0,8.0,8.999999999999998
4.0,10.0,0.7777777777777777,1.0618556701030928
7.0,2.0,3.333333333333333,0.7586206896551726
8.0,6.0,0.4444444444444444,0.5793103448275861
4.0,2.0,2.333333333333333,1.1600000000000001
2.0,2.0,0.6000000000000001,0.6551724137931036
9.0,0.0,1.6666666666666665,0.16666666666666669
10.0,6.0,0.0,0.6000000000000001
7.0,3.0,0.2,0.27516778523489943
8.0,7.0,5.0,1.1176470588235297
0.0,2.0,1.0,1.0
9.0,7.0,4.5,0.952941176470588
4.0,3.0,0.0,0.75
0.0,5.0,0.8,0.8
10.0,3.0,0.42857142857142855,0.342281879194631
2.0,9.0,0.0,0.45
8.0,5.0,0.4444444444444444,0.5241379310344827
0.0,10.0,0.0,0.0
0.0,7.0,1.2857142857142856,1.2857142857142856
4.0,3.0,4.5,1.4999999999999998
8.0,8.0,0.7000000000000001,0.8170731707317073
5.0,8.0,2.25,1.853658536585366
3.0,2.0,0.125,0.19178082191780826
2.0,4.0,8.0,3.1999999999999997
1.0,6.0,2.0,2.7999999999999994
9.0,7.0,0.0,0.5943396226415094
2.0,6.0,1.6666666666666665,2.076923076923076
1.0,7.0,9.0,7.999999999999997
9.0,1.0,1.5,0.17647058823529405
8.0,0.0,1.6666666666666665,0.20547945205479454
10.0,4.0,0.14285714285714285,0.31543624161073835
7.0,4.0,0.8571428571428571,0.7142857142857143
9.0,5.0,0.6000000000000001,0.5660377358490566
1.0,2.0,0.4444444444444444,0.4634146341463413
9.0,9.0,1.3333333333333333,1.0333333333333334
9.0,9.0,0.0,0.9878048780487804
7.0,2.0,0.7142857142857142,0.5000000000000001
8.0,8.0,1.2000000000000002,1.056179775280899
4.0,7.0,0.5,0.7499999999999999
3.0,9.0,0.0,3.0
4.0,4.0,0.0,0.3076923076923076
9.0,6.0,0.0,0.6585365853658535
4.0,1.0,7.0,0.647058823529412
9.0,2.0,3.0,0.25609756097560976
5.0,2.0,1.6666666666666665,1.1475409836065573
0.0,8.0,1.1111111111111112,1.1111111111111112
0.0,4.0,1.0,1.0
6.0,8.0,1.2000000000000002,1.2786885245901638
9.0,8.0,1.5,1.0769230769230769
4.0,6.0,0.4,0.5517241379310346
7.0,10.0,0.4,0.7382550335570471
9.0,5.0,0.4,0.518867924528302
10.0,4.0,0.6000000000000001,0.4999999999999999
2.0,2.0,0.5,0.5294117647058825
1.0,7.0,0.0,0.10769230769230771
8.0,9.0,0.6666666666666666,1.0684931506849316
3.0,0.0,1.0,0.7352941176470588
